"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","p_adj","term_name","effective_domain_size","source_order","parents"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0071288","GO:BP",0.869920511106159,"cellular response to mercury ion",42,16315,"GO:0046689,GO:0071248"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0071280","GO:BP",0.869920511106159,"cellular response to copper ion",42,16307,"GO:0046688,GO:0071248"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0030500","GO:BP",0.869920511106159,"regulation of bone mineralization",42,6784,"GO:0030278,GO:0030282,GO:0070167"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0030501","GO:BP",0.869920511106159,"positive regulation of bone mineralization",42,6785,"GO:0030282,GO:0030500,GO:0045778,GO:0070169"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0030534","GO:BP",0.869920511106159,"adult behavior",42,6800,"GO:0007610"
"hubs",FALSE,0.869920511106159,4,20,3,0.15,0.75,"GO:0030855","GO:BP",0.869920511106159,"epithelial cell differentiation",42,6901,"GO:0030154,GO:0060429"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0030878","GO:BP",0.869920511106159,"thyroid gland development",42,6911,"GO:0035270,GO:0048732"
"hubs",FALSE,0.869920511106159,7,20,4,0.2,0.571428571428571,"GO:0030900","GO:BP",0.869920511106159,"forebrain development",42,6919,"GO:0007420,GO:0048856"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0030324","GO:BP",0.869920511106159,"lung development",42,6736,"GO:0030323,GO:0048513,GO:0060541"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0071276","GO:BP",0.869920511106159,"cellular response to cadmium ion",42,16303,"GO:0046686,GO:0071248"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0030916","GO:BP",0.869920511106159,"otic vesicle formation",42,6928,"GO:0071600,GO:0072175"
"hubs",FALSE,0.869920511106159,4,20,3,0.15,0.75,"GO:0071248","GO:BP",0.869920511106159,"cellular response to metal ion",42,16279,"GO:0010038,GO:0070887"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0031023","GO:BP",0.869920511106159,"microtubule organizing center organization",42,6960,"GO:0000226,GO:0007017,GO:0016043"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0031128","GO:BP",0.869920511106159,"developmental induction",42,7015,"GO:0032502"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0071214","GO:BP",0.869920511106159,"cellular response to abiotic stimulus",42,16246,"GO:0009628,GO:0104004"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0031214","GO:BP",0.869920511106159,"biomineral tissue development",42,7053,"GO:0009888,GO:0048513"
"hubs",FALSE,0.869920511106159,6,20,6,0.3,1,"GO:0070925","GO:BP",0.869920511106159,"organelle assembly",42,16146,"GO:0006996,GO:0022607"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0031346","GO:BP",0.869920511106159,"positive regulation of cell projection organization",42,7098,"GO:0030030,GO:0031344,GO:0051130"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0030902","GO:BP",0.869920511106159,"hindbrain development",42,6921,"GO:0007420,GO:0048856"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0021700","GO:BP",0.869920511106159,"developmental maturation",42,6251,"GO:0032502"
"hubs",FALSE,0.869920511106159,8,20,7,0.35,0.875,"GO:0060429","GO:BP",0.869920511106159,"epithelium development",42,14416,"GO:0009888"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0042330","GO:BP",0.869920511106159,"taxis",42,10003,"GO:0009605,GO:0040011"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048368","GO:BP",0.869920511106159,"lateral mesoderm development",42,12536,"GO:0007498,GO:0060485"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048369","GO:BP",0.869920511106159,"lateral mesoderm morphogenesis",42,12537,"GO:0048332,GO:0048368,GO:0072132"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048370","GO:BP",0.869920511106159,"lateral mesoderm formation",42,12538,"GO:0001707,GO:0048369"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048371","GO:BP",0.869920511106159,"lateral mesodermal cell differentiation",42,12539,"GO:0048333,GO:0048370"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048372","GO:BP",0.869920511106159,"lateral mesodermal cell fate commitment",42,12540,"GO:0001710,GO:0048371"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048377","GO:BP",0.869920511106159,"lateral mesodermal cell fate specification",42,12545,"GO:0007501,GO:0048372"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048378","GO:BP",0.869920511106159,"regulation of lateral mesodermal cell fate specification",42,12546,"GO:0042661,GO:0048377"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048469","GO:BP",0.869920511106159,"cell maturation",42,12603,"GO:0048468,GO:0048869,GO:0071695"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048496","GO:BP",0.869920511106159,"maintenance of animal organ identity",42,12618,"GO:0045596,GO:0048513"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051592","GO:BP",0.869920511106159,"response to calcium ion",42,13619,"GO:0010038"
"hubs",FALSE,0.869920511106159,21,20,11,0.55,0.523809523809524,"GO:0048513","GO:BP",0.869920511106159,"animal organ development",42,12631,"GO:0048856"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051494","GO:BP",0.869920511106159,"negative regulation of cytoskeleton organization",42,13563,"GO:0007010,GO:0010639,GO:0051493"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0048515","GO:BP",0.869920511106159,"spermatid differentiation",42,12633,"GO:0003006,GO:0007283,GO:0022412,GO:0030154"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051493","GO:BP",0.869920511106159,"regulation of cytoskeleton organization",42,13562,"GO:0007010,GO:0033043"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051385","GO:BP",0.869920511106159,"response to mineralocorticoid",42,13503,"GO:0031960"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051345","GO:BP",0.869920511106159,"positive regulation of hydrolase activity",42,13487,"GO:0043085,GO:0051336"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048546","GO:BP",0.869920511106159,"digestive tract morphogenesis",42,12660,"GO:0035239,GO:0048565"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048333","GO:BP",0.869920511106159,"mesodermal cell differentiation",42,12503,"GO:0001707,GO:0030154"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048557","GO:BP",0.869920511106159,"embryonic digestive tract morphogenesis",42,12664,"GO:0048546,GO:0048562,GO:0048566"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0051640","GO:BP",0.869920511106159,"organelle localization",42,13663,"GO:0051179"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048193","GO:BP",0.869920511106159,"Golgi vesicle transport",42,12403,"GO:0016192"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051650","GO:BP",0.869920511106159,"establishment of vesicle localization",42,13673,"GO:0051648,GO:0051649,GO:0051656"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0046189","GO:BP",0.869920511106159,"phenol-containing compound biosynthetic process",42,11796,"GO:0009058,GO:0018958"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0046605","GO:BP",0.869920511106159,"regulation of centrosome cycle",42,12090,"GO:0007098,GO:0010564,GO:0032886,GO:0051128"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0046606","GO:BP",0.869920511106159,"negative regulation of centrosome cycle",42,12091,"GO:0007098,GO:0010948,GO:0046605,GO:0051494"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0046620","GO:BP",0.869920511106159,"regulation of organ growth",42,12095,"GO:0035265,GO:0048638,GO:0051239"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0046622","GO:BP",0.869920511106159,"positive regulation of organ growth",42,12097,"GO:0035265,GO:0046620,GO:0048639,GO:0051240"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0046686","GO:BP",0.869920511106159,"response to cadmium ion",42,12152,"GO:0010038"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0046688","GO:BP",0.869920511106159,"response to copper ion",42,12154,"GO:0010038"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0046689","GO:BP",0.869920511106159,"response to mercury ion",42,12155,"GO:0010038"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0046717","GO:BP",0.869920511106159,"acid secretion",42,12173,"GO:0046903"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0051649","GO:BP",0.869920511106159,"establishment of localization in cell",42,13672,"GO:0051234,GO:0051641"
"hubs",FALSE,0.869920511106159,5,20,3,0.15,0.6,"GO:0046879","GO:BP",0.869920511106159,"hormone secretion",42,12247,"GO:0009914,GO:0023061"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051648","GO:BP",0.869920511106159,"vesicle localization",42,13671,"GO:0051640"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0046887","GO:BP",0.869920511106159,"positive regulation of hormone secretion",42,12255,"GO:0010647,GO:0023056,GO:0046879,GO:0046883,GO:1903532"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051642","GO:BP",0.869920511106159,"centrosome localization",42,13665,"GO:0061842"
"hubs",FALSE,0.869920511106159,11,20,6,0.3,0.545454545454545,"GO:0051641","GO:BP",0.869920511106159,"cellular localization",42,13664,"GO:0009987,GO:0051179"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048015","GO:BP",0.869920511106159,"phosphatidylinositol-mediated signaling",42,12304,"GO:0035556"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0048232","GO:BP",0.869920511106159,"male gamete generation",42,12428,"GO:0007276"
"hubs",FALSE,0.869920511106159,4,20,4,0.2,1,"GO:0048562","GO:BP",0.869920511106159,"embryonic organ morphogenesis",42,12668,"GO:0009887,GO:0048568,GO:0048598"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0048565","GO:BP",0.869920511106159,"digestive tract development",42,12670,"GO:0035295,GO:0055123"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048566","GO:BP",0.869920511106159,"embryonic digestive tract development",42,12671,"GO:0048565,GO:0048568"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048853","GO:BP",0.869920511106159,"forebrain morphogenesis",42,12928,"GO:0009653,GO:0030900,GO:0048854"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0048854","GO:BP",0.869920511106159,"brain morphogenesis",42,12929,"GO:0007420,GO:0009887"
"hubs",FALSE,0.869920511106159,21,20,13,0.65,0.619047619047619,"GO:0051234","GO:BP",0.869920511106159,"establishment of localization",42,13403,"GO:0051179"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048861","GO:BP",0.869920511106159,"leukemia inhibitory factor signaling pathway",42,12936,"GO:0007167"
"hubs",FALSE,0.869920511106159,3,20,3,0.15,1,"GO:0048863","GO:BP",0.869920511106159,"stem cell differentiation",42,12937,"GO:0030154"
"hubs",FALSE,0.869920511106159,17,20,9,0.45,0.529411764705882,"GO:0048869","GO:BP",0.869920511106159,"cellular developmental process",42,12943,"GO:0009987,GO:0032502"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0051216","GO:BP",0.869920511106159,"cartilage development",42,13393,"GO:0001501,GO:0048513,GO:0061448"
"hubs",FALSE,0.869920511106159,14,20,8,0.4,0.571428571428571,"GO:0048878","GO:BP",0.869920511106159,"chemical homeostasis",42,12950,"GO:0042592"
"hubs",FALSE,0.869920511106159,25,20,14,0.7,0.56,"GO:0051179","GO:BP",0.869920511106159,"localization",42,13378,"GO:0008150"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0050679","GO:BP",0.869920511106159,"positive regulation of epithelial cell proliferation",42,13042,"GO:0008284,GO:0050673,GO:0050678"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0050953","GO:BP",0.869920511106159,"sensory perception of light stimulus",42,13223,"GO:0007600"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0050927","GO:BP",0.869920511106159,"positive regulation of positive chemotaxis",42,13197,"GO:0050918,GO:0050921,GO:0050926"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0050926","GO:BP",0.869920511106159,"regulation of positive chemotaxis",42,13196,"GO:0050918,GO:0050920"
"hubs",FALSE,0.869920511106159,9,20,6,0.3,0.666666666666667,"GO:0050801","GO:BP",0.869920511106159,"monoatomic ion homeostasis",42,13095,"GO:0048878"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0050803","GO:BP",0.869920511106159,"regulation of synapse structure or activity",42,13097,"GO:0065008"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0050807","GO:BP",0.869920511106159,"regulation of synapse organization",42,13101,"GO:0050803,GO:0050808,GO:0051128"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0050921","GO:BP",0.869920511106159,"positive regulation of chemotaxis",42,13191,"GO:0006935,GO:0032103,GO:0040017,GO:0050920"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0048839","GO:BP",0.869920511106159,"inner ear development",42,12914,"GO:0043583,GO:0048856"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048806","GO:BP",0.869920511106159,"genitalia development",42,12885,"GO:0007548,GO:0048513,GO:0048608"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048793","GO:BP",0.869920511106159,"pronephros development",42,12872,"GO:0001822"
"hubs",FALSE,0.869920511106159,3,20,3,0.15,1,"GO:0048754","GO:BP",0.869920511106159,"branching morphogenesis of an epithelial tube",42,12838,"GO:0035239,GO:0060562,GO:0061138"
"hubs",FALSE,0.869920511106159,4,20,4,0.2,1,"GO:0048568","GO:BP",0.869920511106159,"embryonic organ development",42,12673,"GO:0009790,GO:0048513"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051336","GO:BP",0.869920511106159,"regulation of hydrolase activity",42,13481,"GO:0050790"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051301","GO:BP",0.869920511106159,"cell division",42,13450,"GO:0009987"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0051298","GO:BP",0.869920511106159,"centrosome duplication",42,13447,"GO:0007098,GO:0022402"
"hubs",FALSE,0.869920511106159,6,20,4,0.2,0.666666666666667,"GO:0048589","GO:BP",0.869920511106159,"developmental growth",42,12693,"GO:0032502,GO:0040007"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051294","GO:BP",0.869920511106159,"establishment of spindle orientation",42,13444,"GO:0030010,GO:0051293"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051293","GO:BP",0.869920511106159,"establishment of spindle localization",42,13443,"GO:0000226,GO:0051649,GO:0051653,GO:0051656"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051289","GO:BP",0.869920511106159,"protein homotetramerization",42,13439,"GO:0051260,GO:0051262"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051653","GO:BP",0.869920511106159,"spindle localization",42,13676,"GO:0022402,GO:0051640"
"hubs",FALSE,0.869920511106159,4,20,3,0.15,0.75,"GO:0048638","GO:BP",0.869920511106159,"regulation of developmental growth",42,12729,"GO:0040008,GO:0048589,GO:0050793"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048640","GO:BP",0.869920511106159,"negative regulation of developmental growth",42,12731,"GO:0045926,GO:0048589,GO:0048638,GO:0051093"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048645","GO:BP",0.869920511106159,"animal organ formation",42,12736,"GO:0009887,GO:0048646"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051262","GO:BP",0.869920511106159,"protein tetramerization",42,13427,"GO:0051259"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048705","GO:BP",0.869920511106159,"skeletal system morphogenesis",42,12795,"GO:0001501,GO:0009887"
"hubs",FALSE,0.869920511106159,8,20,7,0.35,0.875,"GO:0048729","GO:BP",0.869920511106159,"tissue morphogenesis",42,12819,"GO:0009653,GO:0009888"
"hubs",FALSE,0.869920511106159,9,20,5,0.25,0.555555555555556,"GO:0048732","GO:BP",0.869920511106159,"gland development",42,12822,"GO:0048513"
"hubs",FALSE,0.869920511106159,5,20,3,0.15,0.6,"GO:0051241","GO:BP",0.869920511106159,"negative regulation of multicellular organismal process",42,13409,"GO:0032501,GO:0048519,GO:0051239"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0048738","GO:BP",0.869920511106159,"cardiac muscle tissue development",42,12828,"GO:0007507,GO:0014706"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0048639","GO:BP",0.869920511106159,"positive regulation of developmental growth",42,12730,"GO:0045927,GO:0048589,GO:0048638,GO:0051094"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0051656","GO:BP",0.869920511106159,"establishment of organelle localization",42,13679,"GO:0051234,GO:0051640"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0051660","GO:BP",0.869920511106159,"establishment of centrosome localization",42,13683,"GO:0051642,GO:0051649,GO:0051656"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0045931","GO:BP",0.869920511106159,"positive regulation of mitotic cell cycle",42,11563,"GO:0000278,GO:0007346,GO:0045787"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0043009","GO:BP",0.869920511106159,"chordate embryonic development",42,10384,"GO:0009792"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060295","GO:BP",0.869920511106159,"regulation of cilium movement involved in cell motility",42,14301,"GO:0003352,GO:0060294,GO:1902019"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060287","GO:BP",0.869920511106159,"epithelial cilium movement involved in determination of left/right asymmetry",42,14294,"GO:0003351,GO:0007368"
"hubs",FALSE,0.869920511106159,5,20,5,0.25,1,"GO:0060271","GO:BP",0.869920511106159,"cilium assembly",42,14280,"GO:0044782,GO:0070925,GO:0120031"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060193","GO:BP",0.869920511106159,"positive regulation of lipase activity",42,14217,"GO:0051345"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060119","GO:BP",0.869920511106159,"inner ear receptor cell development",42,14158,"GO:0048666,GO:0060113"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060117","GO:BP",0.869920511106159,"auditory receptor cell development",42,14156,"GO:0042491,GO:0060119"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060113","GO:BP",0.869920511106159,"inner ear receptor cell differentiation",42,14152,"GO:0042490,GO:0048839"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060071","GO:BP",0.869920511106159,"Wnt signaling pathway, planar cell polarity pathway",42,14126,"GO:0035567"
"hubs",FALSE,0.869920511106159,7,20,4,0.2,0.571428571428571,"GO:0043408","GO:BP",0.869920511106159,"regulation of MAPK cascade",42,10579,"GO:0000165,GO:1902531"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0043433","GO:BP",0.869920511106159,"negative regulation of DNA-binding transcription factor activity",42,10593,"GO:0044092,GO:0051090"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060045","GO:BP",0.869920511106159,"positive regulation of cardiac muscle cell proliferation",42,14101,"GO:0008284,GO:0055023,GO:0060038,GO:0060043"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060043","GO:BP",0.869920511106159,"regulation of cardiac muscle cell proliferation",42,14099,"GO:0042127,GO:0055021,GO:0060038"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0043473","GO:BP",0.869920511106159,"pigmentation",42,10622,"GO:0008150"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060038","GO:BP",0.869920511106159,"cardiac muscle cell proliferation",42,14094,"GO:0014855,GO:0055017"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0043534","GO:BP",0.869920511106159,"blood vessel endothelial cell migration",42,10658,"GO:0043542"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0043535","GO:BP",0.869920511106159,"regulation of blood vessel endothelial cell migration",42,10659,"GO:0010594,GO:0043534"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0043001","GO:BP",0.869920511106159,"Golgi to plasma membrane protein transport",42,10382,"GO:0006893,GO:0015031,GO:0061951"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060296","GO:BP",0.869920511106159,"regulation of cilium beat frequency involved in ciliary motility",42,14302,"GO:0003356,GO:0060295,GO:0065008"
"hubs",FALSE,0.869920511106159,8,20,5,0.25,0.625,"GO:0060322","GO:BP",0.869920511106159,"head development",42,14325,"GO:0048856"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0042661","GO:BP",0.869920511106159,"regulation of mesodermal cell fate specification",42,10183,"GO:0007501,GO:0042659,GO:1905770,GO:2000027"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0042359","GO:BP",0.869920511106159,"vitamin D metabolic process",42,10025,"GO:0006775,GO:0008202"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060420","GO:BP",0.869920511106159,"regulation of heart growth",42,14408,"GO:0046620,GO:0060419,GO:2000026"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0042401","GO:BP",0.869920511106159,"biogenic amine biosynthetic process",42,10055,"GO:0006576,GO:0009309"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0042415","GO:BP",0.869920511106159,"norepinephrine metabolic process",42,10063,"GO:0006584"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0042421","GO:BP",0.869920511106159,"norepinephrine biosynthetic process",42,10069,"GO:0042415,GO:0042423"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0042423","GO:BP",0.869920511106159,"catecholamine biosynthetic process",42,10071,"GO:0006584,GO:0009713,GO:0042401"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0060419","GO:BP",0.869920511106159,"heart growth",42,14407,"GO:0007507,GO:0035265"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0042471","GO:BP",0.869920511106159,"ear morphogenesis",42,10111,"GO:0043583,GO:0048562,GO:0090596"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0043536","GO:BP",0.869920511106159,"positive regulation of blood vessel endothelial cell migration",42,10660,"GO:0010595,GO:0043534,GO:0043535"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0042472","GO:BP",0.869920511106159,"inner ear morphogenesis",42,10112,"GO:0042471,GO:0048598,GO:0048839"
